FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
3601,13448,6,13448,0.3087236,0.0004823806
3602,6724,6,6724,0.1543618,0.0002411903
3603,20172,6,20172,0.4630854,0.0007235709
3604,6724,5,6724,0.1543618,0.0002411903
3605,221892,5,221892,5.093939,0.007959279
3606,6724,5,6724,0.1543618,0.0002411903
3607,316028,6,316028,7.255004,0.01133594
3608,60516,3,60516,1.389256,0.002170712
3609,33620,5,33620,0.771809,0.001205952
3610,20172,5,20172,0.4630854,0.0007235709
3611,356372,6,356372,8.181175,0.01278309
3612,26896,14,26896,0.6174472,0.0009647612
3613,188272,6,188272,4.32213,0.006753328
3614,73964,6,73964,1.69798,0.002653094
3615,13448,5,13448,0.3087236,0.0004823806
3616,40344,14,40344,0.9261708,0.001447142
3617,154652,5,154652,3.550321,0.005547376
3618,80688,6,80688,1.852342,0.002894284
3619,584988,5,584988,13.42948,0.02098356
3620,87412,14,87412,2.006703,0.003135473
3621,53792,5,53792,1.234894,0.001929522
3622,6724,3,6724,0.1543618,0.0002411903
3623,60516,6,60516,1.389256,0.002170712
3624,6724,3,6724,0.1543618,0.0002411903
3625,437060,5,437060,10.03352,0.01567738
3626,80688,6,80688,1.852342,0.002894284
3627,194996,14,194996,4.476492,0.006994519
3628,114308,5,114308,2.624151,0.004100236
3629,67240,14,67240,1.543618,0.002411903
3630,591712,5,591712,13.58384,0.02122475
3631,40344,6,40344,0.9261708,0.001447142
3632,141204,5,141204,3.241598,0.005064997
3633,6724,3,6724,0.1543618,0.0002411903
3634,13448,5,13448,0.3087236,0.0004823806
3635,53792,5,53792,1.234894,0.001929522
3636,13448,6,13448,0.3087236,0.0004823806
3637,6724,4,6724,0.1543618,0.0002411903
3638,33620,6,33620,0.771809,0.001205952
3639,13448,6,13448,0.3087236,0.0004823806
3640,6724,5,6724,0.1543618,0.0002411903
3641,121032,3,121032,2.778512,0.004341425
3642,13448,4,13448,0.3087236,0.0004823806
3643,33620,6,33620,0.771809,0.001205952
3644,47068,3,47068,1.080533,0.001688333
3645,611884,6,611884,14.04692,0.02194831
3646,517748,5,517748,11.88586,0.01857166
3647,6724,5,6724,0.1543618,0.0002411903
3648,20172,2,20172,0.4630854,0.0007235709
3649,6724,5,6724,0.1543618,0.0002411903
3650,60516,7,60516,1.389256,0.002170712
3651,20172,5,20172,0.4630854,0.0007235709
3652,201720,5,201720,4.630854,0.00723571
3653,302580,4,302580,6.946281,0.01085356
3654,13448,6,13448,0.3087236,0.0004823806
3655,26896,5,26896,0.6174472,0.0009647612
3656,6724,14,6724,0.1543618,0.0002411903
3657,60516,14,60516,1.389256,0.002170712
3658,73964,6,73964,1.69798,0.002653094
3659,26896,5,26896,0.6174472,0.0009647612
3660,26896,3,26896,0.6174472,0.0009647612
3661,8707580,6,8707580,199.898,0.312341
3662,6724,3,6724,0.1543618,0.0002411903
3663,6724,5,6724,0.1543618,0.0002411903
3664,625332,13,625332,14.35565,0.0224307
3665,6724,6,6724,0.1543618,0.0002411903
3666,20172,5,20172,0.4630854,0.0007235709
3667,6724,6,6724,0.1543618,0.0002411903
3668,121032,4,121032,2.778512,0.004341425
3669,67240,6,67240,1.543618,0.002411903
3670,87412,5,87412,2.006703,0.003135473
3671,13448,3,13448,0.3087236,0.0004823806
3672,47068,6,47068,1.080533,0.001688333
3673,20172,6,20172,0.4630854,0.0007235709
3674,786708,6,786708,18.06033,0.02821927
3675,13448,6,13448,0.3087236,0.0004823806
3676,141204,3,141204,3.241598,0.005064997
3677,100860,6,100860,2.315427,0.003617855
3678,127756,5,127756,2.932874,0.004582616
3679,40344,5,40344,0.9261708,0.001447142
3680,6724,5,6724,0.1543618,0.0002411903
3681,13448,5,13448,0.3087236,0.0004823806
3682,342924,5,342924,7.87245,0.0123007
3683,6724,6,6724,0.1543618,0.0002411903
3684,289132,7,289132,6.637558,0.01037118
3685,53792,4,53792,1.234894,0.001929522
3686,6724,2,6724,0.1543618,0.0002411903
3687,161376,6,161376,3.704683,0.005788567
3688,6724,4,6724,0.1543618,0.0002411903
3689,33620,5,33620,0.771809,0.001205952
3690,1559968,6,1559968,35.81194,0.05595616
3691,114308,4,114308,2.624151,0.004100236
3692,13448,2,13448,0.3087236,0.0004823806
3693,6724,6,6724,0.1543618,0.0002411903
3694,13448,3,13448,0.3087236,0.0004823806
3695,26896,3,26896,0.6174472,0.0009647612
3696,154652,5,154652,3.550321,0.005547376
3697,194996,7,194996,4.476492,0.006994519
3698,13448,6,13448,0.3087236,0.0004823806
3699,20172,3,20172,0.4630854,0.0007235709
3700,6724,5,6724,0.1543618,0.0002411903
3701,188272,3,188272,4.32213,0.006753328
3702,3893196,6,3893196,89.37548,0.1396492
3703,6724,6,6724,0.1543618,0.0002411903
3704,60516,3,60516,1.389256,0.002170712
3705,53792,6,53792,1.234894,0.001929522
3706,26896,14,26896,0.6174472,0.0009647612
3707,13448,3,13448,0.3087236,0.0004823806
3708,20172,4,20172,0.4630854,0.0007235709
3709,87412,5,87412,2.006703,0.003135473
3710,1983580,5,1983580,45.53673,0.07115114
3711,6724,3,6724,0.1543618,0.0002411903
3712,114308,4,114308,2.624151,0.004100236
3713,5520400,6,5520400,126.731,0.198017
3714,53792,5,53792,1.234894,0.001929522
3715,6724,6,6724,0.1543618,0.0002411903
3716,201720,4,201720,4.630854,0.00723571
3717,1929788,5,1929788,44.30184,0.06922162
3718,827052,5,827052,18.9865,0.02966641
3719,33620,6,33620,0.771809,0.001205952
3720,6724,4,6724,0.1543618,0.0002411903
3721,87412,6,87412,2.006703,0.003135473
3722,174824,3,174824,4.013407,0.006270948
3723,6724,5,6724,0.1543618,0.0002411903
3724,67240,5,67240,1.543618,0.002411903
3725,20172,6,20172,0.4630854,0.0007235709
3726,26896,4,26896,0.6174472,0.0009647612
3727,13448,5,13448,0.3087236,0.0004823806
3728,26896,6,26896,0.6174472,0.0009647612
3729,6724,6,6724,0.1543618,0.0002411903
3730,13448,4,13448,0.3087236,0.0004823806
3731,13448,5,13448,0.3087236,0.0004823806
3732,33620,5,33620,0.771809,0.001205952
3733,60516,4,60516,1.389256,0.002170712
3734,33620,6,33620,0.771809,0.001205952
3735,1217044,6,1217044,27.93949,0.04365545
3736,127756,5,127756,2.932874,0.004582616
3737,40344,6,40344,0.9261708,0.001447142
3738,6724,4,6724,0.1543618,0.0002411903
3739,6724,5,6724,0.1543618,0.0002411903
3740,6724,5,6724,0.1543618,0.0002411903
3741,100860,6,100860,2.315427,0.003617855
3742,6724,3,6724,0.1543618,0.0002411903
3743,40344,14,40344,0.9261708,0.001447142
3744,632056,6,632056,14.51001,0.02267189
3745,2192024,6,2192024,50.32195,0.07862805
3746,60516,6,60516,1.389256,0.002170712
3747,6724,5,6724,0.1543618,0.0002411903
3748,53792,5,53792,1.234894,0.001929522
3749,33620,5,33620,0.771809,0.001205952
3750,6724,3,6724,0.1543618,0.0002411903
3751,827052,5,827052,18.9865,0.02966641
3752,47068,5,47068,1.080533,0.001688333
3753,6724,6,6724,0.1543618,0.0002411903
3754,73964,5,73964,1.69798,0.002653094
3755,268960,6,268960,6.174472,0.009647612
3756,13448,6,13448,0.3087236,0.0004823806
3757,1102736,5,1102736,25.31533,0.0395552
3758,20172,6,20172,0.4630854,0.0007235709
3759,6724,5,6724,0.1543618,0.0002411903
3760,356372,4,356372,8.181175,0.01278309
3761,13448,5,13448,0.3087236,0.0004823806
3762,20172,3,20172,0.4630854,0.0007235709
3763,147928,6,147928,3.39596,0.005306188
3764,215168,5,215168,4.939578,0.00771809
3765,154652,5,154652,3.550321,0.005547376
3766,73964,7,73964,1.69798,0.002653094
3767,1102736,5,1102736,25.31533,0.0395552
3768,6724,3,6724,0.1543618,0.0002411903
3769,6724,5,6724,0.1543618,0.0002411903
3770,6724,5,6724,0.1543618,0.0002411903
3771,134480,14,134480,3.087236,0.004823806
3772,6724,5,6724,0.1543618,0.0002411903
3773,47068,6,47068,1.080533,0.001688333
3774,13448,6,13448,0.3087236,0.0004823806
3775,2198748,5,2198748,50.47631,0.07886923
3776,13448,6,13448,0.3087236,0.0004823806
3777,20172,6,20172,0.4630854,0.0007235709
3778,94136,3,94136,2.161065,0.003376664
3779,948084,6,948084,21.76501,0.03400783
3780,6724,6,6724,0.1543618,0.0002411903
3781,114308,14,114308,2.624151,0.004100236
3782,4619390,5,4619390,106.047,0.165698
3783,255512,6,255512,5.865748,0.009165231
3784,26896,6,26896,0.6174472,0.0009647612
3785,13448,6,13448,0.3087236,0.0004823806
3786,6724,4,6724,0.1543618,0.0002411903
3787,26896,6,26896,0.6174472,0.0009647612
3788,13448,6,13448,0.3087236,0.0004823806
3789,147928,4,147928,3.39596,0.005306188
3790,6724,6,6724,0.1543618,0.0002411903
3791,53792,14,53792,1.234894,0.001929522
3792,107584,6,107584,2.469789,0.003859045
3793,773260,5,773260,17.75161,0.02773689
3794,6724,4,6724,0.1543618,0.0002411903
3795,6724,5,6724,0.1543618,0.0002411903
3796,13448,6,13448,0.3087236,0.0004823806
3797,26896,5,26896,0.6174472,0.0009647612
3798,6724,3,6724,0.1543618,0.0002411903
3799,13448,2,13448,0.3087236,0.0004823806
3800,33620,14,33620,0.771809,0.001205952
3801,127756,5,127756,2.932874,0.004582616
3802,6724,2,6724,0.1543618,0.0002411903
3803,40344,5,40344,0.9261708,0.001447142
3804,121032,6,121032,2.778512,0.004341425
3805,6724,3,6724,0.1543618,0.0002411903
3806,6724,6,6724,0.1543618,0.0002411903
3807,6724,6,6724,0.1543618,0.0002411903
3808,13448,2,13448,0.3087236,0.0004823806
3809,40344,3,40344,0.9261708,0.001447142
3810,221892,6,221892,5.093939,0.007959279
3811,948084,5,948084,21.76501,0.03400783
3812,26896,4,26896,0.6174472,0.0009647612
3813,6724,4,6724,0.1543618,0.0002411903
3814,6724,6,6724,0.1543618,0.0002411903
3815,26896,3,26896,0.6174472,0.0009647612
3816,33620,6,33620,0.771809,0.001205952
3817,33620,5,33620,0.771809,0.001205952
3818,6724,5,6724,0.1543618,0.0002411903
3819,33620,5,33620,0.771809,0.001205952
3820,47068,5,47068,1.080533,0.001688333
3821,60516,6,60516,1.389256,0.002170712
3822,6724,6,6724,0.1543618,0.0002411903
3823,67240,6,67240,1.543618,0.002411903
3824,114308,5,114308,2.624151,0.004100236
3825,282408,5,282408,6.483196,0.01012999
3826,107584,6,107584,2.469789,0.003859045
3827,242064,6,242064,5.557025,0.008682852
3828,20172,5,20172,0.4630854,0.0007235709
3829,127756,2,127756,2.932874,0.004582616
3830,161376,6,161376,3.704683,0.005788567
3831,33620,5,33620,0.771809,0.001205952
3832,168100,5,168100,3.859045,0.006029758
3833,20172,5,20172,0.4630854,0.0007235709
3834,13448,6,13448,0.3087236,0.0004823806
3835,6724,2,6724,0.1543618,0.0002411903
3836,60516,5,60516,1.389256,0.002170712
3837,100860,2,100860,2.315427,0.003617855
3838,403440,6,403440,9.261708,0.01447142
3839,13448,5,13448,0.3087236,0.0004823806
3840,33620,6,33620,0.771809,0.001205952
3841,309304,6,309304,7.100643,0.01109475
3842,6724,6,6724,0.1543618,0.0002411903
3843,6724,2,6724,0.1543618,0.0002411903
3844,26896,3,26896,0.6174472,0.0009647612
3845,100860,5,100860,2.315427,0.003617855
3846,719468,3,719468,16.51671,0.02580736
3847,121032,7,121032,2.778512,0.004341425
3848,134480,2,134480,3.087236,0.004823806
3849,73964,1,73964,1.69798,0.002653094
3850,114308,14,114308,2.624151,0.004100236
3851,80688,5,80688,1.852342,0.002894284
3852,13448,3,13448,0.3087236,0.0004823806
3853,13448,6,13448,0.3087236,0.0004823806
3854,6724,4,6724,0.1543618,0.0002411903
3855,60516,5,60516,1.389256,0.002170712
3856,73964,4,73964,1.69798,0.002653094
3857,100860,5,100860,2.315427,0.003617855
3858,40344,6,40344,0.9261708,0.001447142
3859,376544,5,376544,8.64426,0.01350666
3860,20172,5,20172,0.4630854,0.0007235709
3861,161376,5,161376,3.704683,0.005788567
3862,87412,5,87412,2.006703,0.003135473
3863,188272,6,188272,4.32213,0.006753328
3864,87412,6,87412,2.006703,0.003135473
3865,6724,6,6724,0.1543618,0.0002411903
3866,13448,5,13448,0.3087236,0.0004823806
3867,26896,5,26896,0.6174472,0.0009647612
3868,26896,6,26896,0.6174472,0.0009647612
3869,67240,4,67240,1.543618,0.002411903
3870,33620,6,33620,0.771809,0.001205952
3871,26896,5,26896,0.6174472,0.0009647612
3872,363096,5,363096,8.335537,0.01302428
3873,60516,14,60516,1.389256,0.002170712
3874,60516,5,60516,1.389256,0.002170712
3875,20172,5,20172,0.4630854,0.0007235709
3876,329476,5,329476,7.563728,0.01181833
3877,20172,6,20172,0.4630854,0.0007235709
3878,20172,5,20172,0.4630854,0.0007235709
3879,26896,6,26896,0.6174472,0.0009647612
3880,40344,6,40344,0.9261708,0.001447142
3881,33620,14,33620,0.771809,0.001205952
3882,6724,5,6724,0.1543618,0.0002411903
3883,6724,6,6724,0.1543618,0.0002411903
3884,13448,5,13448,0.3087236,0.0004823806
3885,6724,14,6724,0.1543618,0.0002411903
3886,6724,6,6724,0.1543618,0.0002411903
3887,33620,6,33620,0.771809,0.001205952
3888,3583892,5,3583892,82.27484,0.1285544
3889,6724,5,6724,0.1543618,0.0002411903
3890,67240,6,67240,1.543618,0.002411903
3891,201720,6,201720,4.630854,0.00723571
3892,6724,4,6724,0.1543618,0.0002411903
3893,168100,6,168100,3.859045,0.006029758
3894,6724,5,6724,0.1543618,0.0002411903
3895,47068,5,47068,1.080533,0.001688333
3896,33620,3,33620,0.771809,0.001205952
3897,47068,5,47068,1.080533,0.001688333
3898,73964,5,73964,1.69798,0.002653094
3899,40344,5,40344,0.9261708,0.001447142
3900,26896,3,26896,0.6174472,0.0009647612
3901,80688,5,80688,1.852342,0.002894284
3902,20172,14,20172,0.4630854,0.0007235709
3903,739640,5,739640,16.9798,0.02653094
3904,154652,6,154652,3.550321,0.005547376
3905,87412,3,87412,2.006703,0.003135473
3906,13448,6,13448,0.3087236,0.0004823806
3907,40344,5,40344,0.9261708,0.001447142
3908,94136,14,94136,2.161065,0.003376664
3909,161376,6,161376,3.704683,0.005788567
3910,188272,6,188272,4.32213,0.006753328
3911,6724,2,6724,0.1543618,0.0002411903
3912,625332,5,625332,14.35565,0.0224307
3913,13448,6,13448,0.3087236,0.0004823806
3914,6724,6,6724,0.1543618,0.0002411903
3915,6724,3,6724,0.1543618,0.0002411903
3916,13448,3,13448,0.3087236,0.0004823806
3917,26896,14,26896,0.6174472,0.0009647612
3918,33620,5,33620,0.771809,0.001205952
3919,13448,6,13448,0.3087236,0.0004823806
3920,262236,4,262236,6.02011,0.009406422
3921,746364,6,746364,17.13416,0.02677212
3922,847224,7,847224,19.44959,0.03038999
3923,147928,5,147928,3.39596,0.005306188
3924,13448,3,13448,0.3087236,0.0004823806
3925,60516,4,60516,1.389256,0.002170712
3926,6724,6,6724,0.1543618,0.0002411903
3927,6724,6,6724,0.1543618,0.0002411903
3928,53792,5,53792,1.234894,0.001929522
3929,255512,5,255512,5.865748,0.009165231
3930,53792,5,53792,1.234894,0.001929522
3931,80688,5,80688,1.852342,0.002894284
3932,94136,6,94136,2.161065,0.003376664
3933,141204,6,141204,3.241598,0.005064997
3934,100860,5,100860,2.315427,0.003617855
3935,87412,14,87412,2.006703,0.003135473
3936,181548,6,181548,4.167768,0.006512138
3937,87412,5,87412,2.006703,0.003135473
3938,114308,6,114308,2.624151,0.004100236
3939,121032,6,121032,2.778512,0.004341425
3940,6724,6,6724,0.1543618,0.0002411903
3941,13448,6,13448,0.3087236,0.0004823806
3942,6724,6,6724,0.1543618,0.0002411903
3943,47068,5,47068,1.080533,0.001688333
3944,194996,7,194996,4.476492,0.006994519
3945,73964,5,73964,1.69798,0.002653094
3946,6724,5,6724,0.1543618,0.0002411903
3947,73964,3,73964,1.69798,0.002653094
3948,6724,6,6724,0.1543618,0.0002411903
3949,6724,6,6724,0.1543618,0.0002411903
3950,289132,5,289132,6.637558,0.01037118
3951,47068,5,47068,1.080533,0.001688333
3952,443784,5,443784,10.18788,0.01591856
3953,53792,5,53792,1.234894,0.001929522
3954,235340,5,235340,5.402663,0.008441661
3955,20172,4,20172,0.4630854,0.0007235709
3956,6724,4,6724,0.1543618,0.0002411903
3957,813604,5,813604,18.67778,0.02918403
3958,26896,6,26896,0.6174472,0.0009647612
3959,20172,5,20172,0.4630854,0.0007235709
3960,6724,6,6724,0.1543618,0.0002411903
3961,6724,3,6724,0.1543618,0.0002411903
3962,4431116,5,4431116,101.7244,0.1589444
3963,67240,14,67240,1.543618,0.002411903
3964,26896,14,26896,0.6174472,0.0009647612
3965,6724,5,6724,0.1543618,0.0002411903
3966,47068,6,47068,1.080533,0.001688333
3967,773260,2,773260,17.7516,0.0277369
3968,40344,5,40344,0.9261708,0.001447142
3969,121032,14,121032,2.778512,0.004341425
3970,127756,6,127756,2.932874,0.004582616
3971,13448,6,13448,0.3087236,0.0004823806
3972,73964,2,73964,1.69798,0.002653094
3973,47068,5,47068,1.080533,0.001688333
3974,40344,4,40344,0.9261708,0.001447142
3975,6724,6,6724,0.1543618,0.0002411903
3976,73964,10,73964,1.69798,0.002653094
3977,13448,5,13448,0.3087236,0.0004823806
3978,645504,7,645504,14.81873,0.02315427
3979,26896,6,26896,0.6174472,0.0009647612
3980,40344,6,40344,0.9261708,0.001447142
3981,6724,6,6724,0.1543618,0.0002411903
3982,13448,3,13448,0.3087236,0.0004823806
3983,26896,5,26896,0.6174472,0.0009647612
3984,161376,6,161376,3.704683,0.005788567
3985,20172,14,20172,0.4630854,0.0007235709
3986,20172,6,20172,0.4630854,0.0007235709
3987,13448,5,13448,0.3087236,0.0004823806
3988,6724,3,6724,0.1543618,0.0002411903
3989,13448,3,13448,0.3087236,0.0004823806
3990,40344,2,40344,0.9261708,0.001447142
3991,47068,3,47068,1.080533,0.001688333
3992,26896,5,26896,0.6174472,0.0009647612
3993,443784,14,443784,10.18788,0.01591856
3994,289132,6,289132,6.637558,0.01037118
3995,154652,6,154652,3.550321,0.005547376
3996,20172,5,20172,0.4630854,0.0007235709
3997,100860,6,100860,2.315427,0.003617855
3998,121032,5,121032,2.778512,0.004341425
3999,6724,6,6724,0.1543618,0.0002411903
4000,127756,2,127756,2.932874,0.004582616
1001,396716,14,396716,9.107347,0.01423023
1002,94136,5,94136,2.161065,0.003376664
1003,33620,5,33620,0.771809,0.001205952
1004,13448,6,13448,0.3087236,0.0004823806
1005,60516,6,60516,1.389256,0.002170712
1006,309304,5,309304,7.100643,0.01109475
1007,53792,6,53792,1.234894,0.001929522
1008,60516,5,60516,1.389256,0.002170712
1009,6724,3,6724,0.1543618,0.0002411903
1010,20172,4,20172,0.4630854,0.0007235709
1011,6724,6,6724,0.1543618,0.0002411903
1012,73964,3,73964,1.69798,0.002653094
1013,13448,4,13448,0.3087236,0.0004823806
1014,981704,6,981704,22.53682,0.03521378
1015,6724,6,6724,0.1543618,0.0002411903
1016,268960,3,268960,6.174472,0.009647612
1017,60516,6,60516,1.389256,0.002170712
1018,6724,3,6724,0.1543618,0.0002411903
1019,13448,4,13448,0.3087236,0.0004823806
1020,13448,3,13448,0.3087236,0.0004823806
1021,13448,3,13448,0.3087236,0.0004823806
1022,33620,5,33620,0.771809,0.001205952
1023,134480,6,134480,3.087236,0.004823806
1024,13448,5,13448,0.3087236,0.0004823806
1025,134480,5,134480,3.087236,0.004823806
1026,174824,5,174824,4.013407,0.006270948
1027,26896,6,26896,0.6174472,0.0009647612
1028,20172,5,20172,0.4630854,0.0007235709
1029,6724,6,6724,0.1543618,0.0002411903
1030,26896,6,26896,0.6174472,0.0009647612
1031,6724,3,6724,0.1543618,0.0002411903
1032,6724,6,6724,0.1543618,0.0002411903
1033,13448,6,13448,0.3087236,0.0004823806
1034,13448,6,13448,0.3087236,0.0004823806
1035,47068,6,47068,1.080533,0.001688333
1036,134480,6,134480,3.087236,0.004823806
1037,80688,5,80688,1.852342,0.002894284
1038,248788,6,248788,5.711387,0.008924042
1039,121032,6,121032,2.778512,0.004341425
1040,6724,5,6724,0.1543618,0.0002411903
1041,141204,3,141204,3.241598,0.005064997
1042,389992,5,389992,8.952985,0.01398904
1043,87412,5,87412,2.006703,0.003135473
1044,282408,5,282408,6.483196,0.01012999
1045,53792,6,53792,1.234894,0.001929522
1046,6724,5,6724,0.1543618,0.0002411903
1047,927912,5,927912,21.30193,0.03328427
1048,161376,5,161376,3.704683,0.005788567
1049,60516,6,60516,1.389256,0.002170712
1050,47068,6,47068,1.080533,0.001688333
1051,6724,5,6724,0.1543618,0.0002411903
1052,134480,14,134480,3.087236,0.004823806
1053,6724,5,6724,0.1543618,0.0002411903
1054,13448,6,13448,0.3087236,0.0004823806
1055,20172,6,20172,0.4630854,0.0007235709
1056,13448,6,13448,0.3087236,0.0004823806
1057,6724,6,6724,0.1543618,0.0002411903
1058,20172,6,20172,0.4630854,0.0007235709
1059,20172,5,20172,0.4630854,0.0007235709
1060,13448,5,13448,0.3087236,0.0004823806
1061,26896,6,26896,0.6174472,0.0009647612
1062,13448,6,13448,0.3087236,0.0004823806
1063,174824,6,174824,4.013407,0.006270948
1064,174824,13,174824,4.013407,0.006270948
1065,26896,5,26896,0.6174472,0.0009647612
1066,13448,6,13448,0.3087236,0.0004823806
1067,6724,5,6724,0.1543618,0.0002411903
1068,13448,6,13448,0.3087236,0.0004823806
1069,511024,4,511024,11.7315,0.01833047
1070,80688,6,80688,1.852342,0.002894284
1071,127756,6,127756,2.932874,0.004582616
1072,20172,6,20172,0.4630854,0.0007235709
1073,13448,6,13448,0.3087236,0.0004823806
1074,20172,14,20172,0.4630854,0.0007235709
1075,5170756,5,5170756,118.7042,0.1854753
1076,141204,5,141204,3.241598,0.005064997
1077,289132,3,289132,6.637558,0.01037118
1078,47068,6,47068,1.080533,0.001688333
1079,201720,6,201720,4.630854,0.00723571
1080,6724,3,6724,0.1543618,0.0002411903
1081,201720,5,201720,4.630854,0.00723571
1082,40344,6,40344,0.9261708,0.001447142
1083,255512,6,255512,5.865748,0.009165231
1084,13448,14,13448,0.3087236,0.0004823806
1085,33620,5,33620,0.771809,0.001205952
1086,26896,5,26896,0.6174472,0.0009647612
1087,6724,1,6724,0.1543618,0.0002411903
1088,47068,6,47068,1.080533,0.001688333
1089,6724,6,6724,0.1543618,0.0002411903
1090,47068,5,47068,1.080533,0.001688333
1091,6724,3,6724,0.1543618,0.0002411903
1092,1775136,6,1775136,40.75151,0.06367423
1093,80688,6,80688,1.852342,0.002894284
1094,6724,5,6724,0.1543618,0.0002411903
1095,262236,5,262236,6.02011,0.009406422
1096,336200,14,336200,7.71809,0.01205952
1097,6724,6,6724,0.1543618,0.0002411903
