X,Y,BM_Height,Easting,Northing,OBJECTID
-7.1020738730712,54.6276600715303,BM 178.72,258042.501,375867.354,3869
-7.03173117035369,54.8652127901428,BM 178.85,262220.468,402371.487,3870
-6.08189596688917,55.1913794956756,BM 178.87,322206.85,439932.797,3871
-6.08189596688917,55.1913794956756,BM 178.87,322206.85,439932.797,3872
-6.08189596688917,55.1913794956756,BM 178.87,322206.85,439932.797,3873
-7.2835477461172,54.2505000770591,BM 178.95,246749.227,333749.343,3874
-7.07505495672077,54.8676375331044,BM 178.95,259435.178,402603.807,3875
-6.71174692185614,54.2436834100789,BM 178.97,284033.347,333520.037,3876
-5.95023971829451,54.3709473479935,BM 179.00,333260.873,348857.52,3877
-7.07703688978091,54.5174695350461,BM 179.01,259820.597,363622.473,3878
-6.05096472505749,54.330025645302,BM 179.04,326841.628,344117.389,3879
-7.20629846957681,54.8801522524651,BM 179.27,250992.967,403893.556,3880
-7.74259043750928,54.6362772322221,BM 179.31,216670.282,376486.289,3881
-7.74259043750928,54.6362772322221,BM 179.31,216670.282,376486.289,3882
-7.38716070828872,54.4384056743435,BM 179.52,239813.588,354602.116,3883
-7.1384268403216,54.6606688986003,BM 179.53,255649.553,379512.379,3884
-6.82300913496531,54.688837126924,BM 179.54,275951.496,382943.411,3885
-7.1951712676527,54.9614719544385,BM 179.61,251603.046,412954.405,3886
-7.24259912148895,54.3371526145844,BM 179.83,249314.749,343422.628,3887
-6.24086817027873,54.9820585364751,BM 179.87,312670.419,416366.2,3888
-6.24086817027873,54.9820585364751,BM 179.87,312670.419,416366.2,3889
-7.21240412433789,54.8776855340143,BM 179.90,250604.165,403614.531,3890
-6.7156158644423,54.2433138310232,BM 179.91,283781.882,333474.304,3891
-6.21576618166119,54.1479983750282,BM 179.99,316633.953,323574.548,3892
-5.83758744411872,54.2831029301274,BM 18.00,340880.899,339300.184,3893
-6.93632094850833,55.080644640027,BM 18.01,267981.755,426442.332,3894
-5.66910261578619,54.660418698434,BM 18.02,350460.805,381640.353,3895
-6.44140892761199,55.2370583618387,BM 18.03,299198.981,444447.018,3896
-5.7571975042577,54.831056283951,BM 18.03,344169.571,400446.166,3897
-5.52041855670886,54.5881834459825,BM 18.09,360337.328,373930.304,3898
-6.45286201881481,54.7230548035667,BM 18.10,299736.309,387215.377,3899
-6.53184121161809,54.7106226799189,BM 18.11,294676.717,385722.194,3900
-5.9686163875734,54.5894778332202,BM 18.12,331364.487,373144.316,3901
-6.48467771161897,54.5048113641463,BM 18.13,298210.494,362878.493,3902
-7.31059068098764,54.9954409964358,BM 18.17,244172.473,416657.008,3903
-6.52554394856096,55.2043868816732,BM 18.25,293924,440693.644,3904
-5.60094681644914,54.3050545121426,BM 18.25,356206.848,342241.384,3905
-5.78451285935389,54.2680971541756,BM 18.26,344389.426,337737.5,3906
-5.79408422495792,54.2871482511578,BM 18.27,343699.628,339838.115,3907
-6.45525161988834,54.4267857899009,BM 18.29,300307.19,354235.357,3908
-6.89181693792699,55.1497491304489,BM 18.30,270701.85,434179.4,3909
-6.6909551341249,55.1571224859248,BM 18.30,283491.975,435221.981,3910
-6.57932664059021,54.5690154871346,BM 18.31,291935.196,369896.958,3911
-6.32800074122796,54.5184546405202,BM 18.32,308322.983,364626.966,3912
-6.0431626592676,54.0411626096918,BM 18.36,328239.997,311983.317,3913
-6.25267384917865,55.2015227148869,BM 18.40,311303.413,440776.097,3914
-5.907270760135,54.661390587566,BM 18.40,335091.012,381264.3,3915
-5.71822836209897,54.7604471121729,BM 18.42,346929.161,392668.647,3916
-6.64798060813785,54.406554077808,BM 18.43,287842.549,351726.132,3917
-5.49353539285709,54.539857363359,BM 18.43,362266.625,368614.021,3918
-7.32636409895082,54.9848543561592,BM 18.47,243174.297,415468.612,3919
-5.60438627115927,54.310644515396,BM 18.47,355961.87,342855.848,3920
-6.4371863332029,55.2360243040935,BM 18.48,299470.162,444337.923,3921
-7.08994244620356,55.0366001118234,BM 18.49,258234.636,421400.504,3922
-5.7289039741304,54.5289782403071,BM 18.50,347075.442,366885.692,3923
-5.78133803712958,54.2600352367967,BM 18.55,344624.455,336846.811,3924
-7.35260260655528,54.9827751802668,BM 18.56,241496.676,415221.279,3925
-5.95699338753377,54.5944691182635,BM 18.58,332099.582,373721.613,3926
-5.72552145316852,54.2821587238067,BM 18.58,348181.667,339424.665,3927
-6.50274137649067,54.5120575704354,BM 18.62,297023.254,363659.983,3928
-5.5576185317637,54.5406523499668,BM 18.64,358116.926,368556.515,3929
-7.36031527785529,54.8869223554002,BM 18.67,241100.464,404546.022,3930
-5.86520859679843,54.2490819397716,BM 18.68,339196.856,335459.212,3931
-6.37281346874288,54.2429797205758,BM 18.72,306129.476,333898.103,3932
-7.45512473743811,54.819832052973,BM 18.75,235074.177,397025.839,3933
-7.45512473743811,54.819832052973,BM 18.75,235074.177,397025.839,3934
-7.45512473743811,54.819832052973,BM 18.75,235074.177,397025.839,3935
-6.58727631142444,54.4820880982707,BM 18.77,291615.435,360210.909,3936
-6.94141936436635,55.0551639955018,BM 18.80,267699.134,423600.824,3937
-5.80950459334246,54.2798752124067,BM 18.82,342720.738,338997.413,3938
-5.68686039255918,54.5082065404023,BM 18.82,349872.846,364662.755,3939
-7.3711603496187,54.9504428831971,BM 18.87,240340.931,411611.056,3940
-6.44510052909356,54.7631996308764,BM 18.88,300137.3,391694.917,3941
-6.64478984145773,54.4282603787743,BM 18.89,288003.233,354146.17,3942
-5.93961660484388,54.5791097303204,BM 18.89,333272.715,372044.968,3943
-6.5093012908117,54.4623920128,BM 18.93,296715.54,358122.896,3944
-6.63038475691797,54.4229249578802,BM 18.95,288949.635,353570.392,3945
-5.77228213922882,54.297761591749,BM 18.97,345081.856,341063.873,3946
-6.29697499934502,54.1137384766206,BM 18.98,311420.001,319630.615,3947
-6.52699588433067,54.9510375016286,BM 18.99,294426.324,412489.791,3948
-7.28319503553975,54.47856290919,BM 180.00,246513.944,359135.919,3949
-6.08930252976857,54.3437992332555,BM 180.01,324306.331,345582.05,3950
-6.99796838808198,54.5152734180507,BM 180.05,264944.487,363448.093,3951
-6.03242766964553,54.3567923983204,BM 180.18,327964.222,347129.876,3952
-7.11459593820164,54.6780384600464,BM 180.22,257163.041,381465.041,3953
-7.25117806480869,54.7965257553887,BM 180.24,248211.891,394552.412,3954
-6.17327731177699,54.9332934237697,BM 180.30,317138.959,411049.225,3955
-7.22561439982505,54.8202644835755,BM 180.42,249826.889,397212.888,3956
-6.14365774038975,54.7608779389986,BM 180.54,319545.962,391908.49,3957
-7.24325647593411,54.4623504571181,BM 180.59,249122.246,357358.348,3958
-7.83256632336083,54.6815261975548,BM 180.63,210848.158,381505.853,3959
-7.83256632336083,54.6815261975548,BM 180.63,210848.158,381505.853,3960
-7.83256632336083,54.6815261975548,BM 180.63,210848.158,381505.853,3961
-7.24526901779099,54.4648656704497,BM 180.70,248988.735,357636.926,3962
-5.94117201037465,54.7325822913081,BM 180.70,332671.194,389123.113,3963
-6.13704336983571,55.1739778005721,BM 180.71,318746.833,437900.615,3964
-6.13704336983571,55.1739778005721,BM 180.71,318746.833,437900.615,3965
-6.13704336983571,55.1739778005721,BM 180.71,318746.833,437900.615,3966
-6.84289176941266,55.0153316662323,BM 180.73,274068.906,419266.515,3967
-6.84289176941266,55.0153316662323,BM 180.73,274068.906,419266.515,3968
-6.01386319494129,54.2223395004195,BM 180.76,329592.41,332200.06,3969
-7.42828564408128,54.8212492346288,BM 180.84,236798.155,397197.353,3970
-7.42828564408128,54.8212492346288,BM 180.84,236798.155,397197.353,3971
-7.1996303415353,54.6370126611186,BM 180.85,251729.92,376832.276,3972
-7.1996303415353,54.6370126611186,BM 180.85,251729.92,376832.276,3973
-7.1996303415353,54.6370126611186,BM 180.85,251729.92,376832.276,3974
-6.5728355208761,54.1542549566347,BM 180.89,293289.98,323740.709,3975
-7.15334404438412,54.7058675283169,BM 180.90,254626.204,384532.07,3976
-6.14710746919791,54.7529871806594,BM 180.90,319347.129,391024.347,3977
-6.98925772649511,54.589321512815,BM 180.95,265390.1,371698.721,3978
-6.05035706329618,54.7896601245607,BM 180.95,325462.12,395274.996,3979
-7.13688259239287,54.6634883752908,BM 180.99,255745.349,379827.459,3980
-7.11796089933794,54.9698571747418,BM 181.31,256537.01,413947.508,3981
-6.91659058816037,54.6431059820217,BM 181.49,269995.315,377755.677,3982
-5.9615333504841,54.795539309695,BM 181.59,331156.023,396091.895,3983
-6.75218323768445,54.2073766490953,BM 181.66,281468.763,329431.556,3984
-6.13895057150588,55.1880600375508,BM 181.67,318583.508,439464.871,3985
-7.04437662167826,54.5417035136366,BM 181.70,261898.992,366348.296,3986
-6.13682328975094,55.1739296158054,BM 181.78,318760.997,437895.626,3987
-6.13682328975094,55.1739296158054,BM 181.78,318760.997,437895.626,3988
-6.13682328975094,55.1739296158054,BM 181.78,318760.997,437895.626,3989
-6.12583828464022,55.1643337059206,BM 181.78,319489.519,436846.253,3990
-7.40754262622364,54.5669661066384,BM 181.90,238370.531,368901.671,3991
-7.86072256349565,54.3286487128924,BM 181.93,209109.97,342220.181,3992
-5.81295386617646,54.7454669416963,BM 181.99,340884.563,390807.1,3993
-5.7556046989431,54.6163204248421,BM 181.99,345036.689,376550.641,3994
-7.94843539140699,54.4265212849917,BM 182.01,203395.306,353107.209,3995
-7.94843539140699,54.4265212849917,BM 182.01,203395.306,353107.209,3996
-7.26560178827781,54.4440270183478,BM 182.02,247694.492,355303.333,3997
-6.12809159435232,54.8768646880955,BM 182.02,320202.954,404844.939,3998
-6.28715394871108,55.09997109937,BM 182.03,309385.702,429417.623,3999
-6.28715394871108,55.09997109937,BM 182.03,309385.702,429417.623,4000
-5.6578256618003,54.2658939539017,BM 1.43,352649.925,337758.94,1
-5.69988493545644,54.3446623414921,BM 1.76,349624.087,346434.597,2
-5.77158231702628,54.363451909242,BM 2.44,344896.265,348375.868,3
-7.32191474394139,54.9987167070559,BM 2.6,243444.172,417014.587,4
-5.63969381437164,54.2626744330742,BM 2.66,353843.06,337440.033,5
-5.66224561564156,54.2678981595842,BM 2.74,352354.607,337972.425,6
-5.67789860637298,54.4967997096848,BM 2.89,350495.123,363412.433,7
-6.28127198576811,54.1118404634939,BM 2.94,312451.959,319444.229,8
-7.32257961896174,55.0020537124916,BM 3.02,243398.022,417385.666,9
-5.92436623848003,54.6168832468188,BM 3.1,334134.446,376278.029,10
-6.25814402224075,54.1020295238616,BM 3.16,313991.269,318389.344,11
-6.25814402224075,54.1020295238616,BM 3.16,313991.269,318389.344,12
-5.54677344819691,54.3427951184922,BM 3.2,359586.213,346562.58,13
-7.31926727339199,54.9975008346511,BM 3.29,243614.92,416880.877,14
-5.92290520875498,54.6220982604896,BM 3.35,334211.649,376861.231,15
-5.53676022099847,54.6430811092797,BM 3.37,359066.858,380002.515,16
-5.87873277953369,54.6090740644916,BM 3.39,337108.182,375496.972,17
-5.88640653372424,54.6055815807429,BM 3.41,336624.134,375093.33,18
-5.9234491724082,54.6356464362705,BM 3.42,334131.929,378368.057,19
-5.8595353061568,54.2517370254878,BM 3.45,339557.629,335765.896,20
-5.52954758957254,54.4798933737032,BM 3.49,360170.846,361858.447,21
-5.52954758957254,54.4798933737032,BM 3.49,360170.846,361858.447,22
-6.23961506822861,55.2044873137074,BM 3.6,312126.468,441127.004,23
-5.63481472844512,54.2705578254489,BM 3.69,354131.499,338327.974,24
-5.53198043632667,54.643679933878,BM 3.81,359373.019,380079.992,25
-5.80120861754906,54.8434799102962,BM 3.85,341298.502,401739.223,26
-5.82036478246223,54.8493798396005,BM 3.86,340047.674,402357.409,27
-5.68188828459108,54.5193468795404,BM 3.89,350153.965,365913.153,28
-5.81251136277038,54.7132944393924,BM 4.07,341024.738,387227.335,29
-5.53092050801417,54.6450601007343,BM 4.09,359436.027,380235.992,30
-6.98845215877039,55.0621820831904,BM 4.1,264682.192,424337.567,31
-5.82785300121248,54.8768129393879,BM 4.19,339472.057,405395.715,32
-5.66288563801863,54.6671058981749,BM 4.22,350837.13,382397.914,33
-6.27273621569208,54.1078240987154,BM 4.33,313021.061,319010.833,34
-5.89799144649856,54.9396061471064,BM 4.5,334760.838,412247.213,35
-5.67451689513952,54.4933370832246,BM 4.5,350726.923,363034.321,36
-7.31984112141807,54.9969924973222,BM 4.54,243578.745,416823.929,37
-5.8684417313553,54.6146533624844,BM 4.57,337754.164,376138.047,38
-5.56854711423073,54.6635432355001,BM 4.8,356936.329,382208.177,39
-5.60810918117363,54.2618602854621,BM 4.82,355903.769,337418.747,40
-6.09241897920337,54.0616431455123,BM 4.84,324952.15,314174.49,41
-6.09864172646569,54.0641943951116,BM 4.84,324537.114,314447.451,42
-5.81403298665412,54.2867054637599,BM 4.84,342402.277,339748.391,43
-6.33908879668214,54.1764847371982,BM 5.06,308502.002,326548.555,44
-5.64561145829503,54.257034160279,BM 5.17,353478.493,336799.477,45
-5.81382317626681,54.8687678287855,BM 5.2,340400.405,404528.34,46
-5.81382317626681,54.8687678287855,BM 5.2,340400.405,404528.34,47
-7.32416601500132,55.0002930511454,BM 5.28,243298.401,417188.678,48
-5.60841328882418,54.2652605497053,BM 5.33,355871.127,337796.467,49
-6.85170973929742,55.1639877748825,BM 5.39,273232.742,435805.822,50
-5.92572995317413,54.6167930762705,BM 5.41,334046.659,376265.391,51
-7.35465778673547,54.9678541349455,BM 5.59,241380.429,413558.983,52
-5.89422902772818,54.22424773256,BM 5.6,337388.016,332638.587,53
-5.80783039548944,54.7139281225018,BM 5.65,341324.158,387307.277,54
-5.84358735214273,54.2579661725916,BM 5.68,340575.724,336490.778,55
-5.55479576998853,54.5234314690901,BM 5.73,358366.238,366646.427,56
-5.55479576998853,54.5234314690901,BM 5.73,358366.238,366646.427,57
-5.87866349474115,54.6842079592217,BM 5.75,336859.988,383859.191,58
-5.87866349474115,54.6842079592217,BM 5.75,336859.988,383859.191,59
-5.55637879730195,54.3706200515027,BM 5.79,358854.279,349637.324,60
-6.19402630136743,54.0958979025451,BM 5.84,318202.504,317812.171,61
-6.19402630136743,54.0958979025451,BM 5.84,318202.504,317812.171,62
-6.19402630136743,54.0958979025451,BM 5.84,318202.504,317812.171,63
-6.19402630136743,54.0958979025451,BM 5.84,318202.504,317812.171,64
-6.19402630136743,54.0958979025451,BM 5.84,318202.504,317812.171,65
-5.82292124958024,54.8482497973955,BM 5.87,339887.407,402226.531,66
-5.79669249632551,54.7187620323381,BM 5.94,342024.931,387867.752,67
-5.45207573750925,54.4470378780582,BM 5.94,365323.541,358381.311,68
-5.8213963964661,54.8468300403691,BM 6.07,339990.252,402071.561,69
-6.2425060291006,55.2037912409456,BM 6.08,311944.382,441044.88,70
-6.19860932531256,54.0980149330177,BM 6.18,317896.692,318040.134,71
-5.86194462148937,54.6136581198551,BM 6.18,338177.207,376040.038,72
-5.8187511213445,54.8454944000647,BM 6.2,340164.773,401928.196,73
-5.64230657340125,54.2532826971849,BM 6.26,353707.779,336389.192,74
-5.81794961252384,54.8715995110361,BM 6.28,340125.709,404835.237,75
-5.81794961252384,54.8715995110361,BM 6.28,340125.709,404835.237,76
-5.5186544243842,54.594639903136,BM 6.3,360425.963,374652.841,77
-5.63130009798565,54.5616877706294,BM 6.32,353270.331,370734.341,78
-6.98801880653242,55.0592902090951,BM 6.33,264714.544,424016.037,79
-5.55066752212636,54.6545781010505,BM 6.35,358124.585,381250.577,80
-5.84115802708335,54.8933592162398,BM 6.38,338561.386,407210.88,81
-5.84115802708335,54.8933592162398,BM 6.38,338561.386,407210.88,82
-7.35490951383338,54.9652910211567,BM 6.42,241366.939,413273.497,83
-5.75646684622511,54.811542212699,BM 6.42,344286.072,398275.841,84
-5.87019119930072,54.6880228390759,BM 6.55,337393.423,384300.321,85
-5.6764455841858,54.6660968074479,BM 6.59,349966.13,382256.567,86
-6.18997731723652,54.0930333315651,BM 6.69,318475.539,317500.137,87
-6.18997731723652,54.0930333315651,BM 6.69,318475.539,317500.137,88
-5.81037631023508,54.8661043279943,BM 6.77,340630.928,404238.813,89
-6.93210273661896,55.0596997734647,BM 6.91,268286.793,424114.816,90
-5.67106106388913,54.6602726434285,BM 7.06,350334.989,381619.904,91
-5.62562982928242,54.2570469415387,BM 7.13,354780.365,336844.537,92
-5.61014086278309,54.2629565299004,BM 7.16,355767.276,337536.254,93
-5.52991547882725,54.6135367957868,BM 7.18,359624.311,376730.155,94
-7.33907709977108,54.9811351937786,BM 7.31,242364.337,415046.81,95
-5.84178833800944,54.8970955453269,BM 7.38,338508.128,407625.482,96
-5.84178833800944,54.8970955453269,BM 7.38,338508.128,407625.482,97
-5.82291186344178,54.8496303504195,BM 7.44,339883.233,402380.202,98
-5.80923076304573,54.8275319126854,BM 7.46,340838.763,399948.11,99
-5.87297847373717,54.6868156220397,BM 7.57,337217.78,384160.511,100
-5.48251947286464,54.5543583155162,BM 7.66,362921.621,370253.219,101
-5.87983043586931,54.9095150967038,BM 7.68,336026.043,408933.192,102
-5.57421381802484,54.6682924618346,BM 7.8,356552.492,382724.06,103
-5.57421381802484,54.6682924618346,BM 7.8,356552.492,382724.06,104
-5.9533538033144,54.9660812017897,BM 7.86,331127.091,415088.757,105
-5.87294946998928,54.6070319062561,BM 7.87,337488.681,375280.989,106
-6.35002061412456,54.1821226650321,BM 8.01,307773.584,327159.314,107
-5.46649514173746,54.4405509369685,BM 8.1,364414.391,357625.667,108
-5.66591471729451,54.6636491566955,BM 8.21,350654.526,382006.708,109
-6.34804203722713,54.179635646536,BM 8.24,307909.226,326885.534,110
-5.92641033612896,54.6117866387063,BM 8.53,334019.163,375706.895,111
-5.65029489665639,54.6614078487367,BM 8.64,351670.555,381790.896,112
-7.31890822681732,54.995423202516,BM 8.65,243640.152,416649.809,113
-6.65811958897647,55.2080729576373,BM 8.75,285475.813,440933.554,114
-5.86074435501076,54.8983886046641,BM 8.77,337287.799,407732.068,115
-5.70845051636272,54.7539812663939,BM 8.8,347581.985,391969.569,116
-5.82170768281655,54.6497549513129,BM 8.83,340651.674,380137.271,117
-6.67581056795455,55.1271065481434,BM 8.96,284520.69,431898.827,118
-5.77979885165287,54.72528041967,BM 9.17,343090.378,388627.534,119
-6.06305486732136,55.0803524516284,BM 9.18,323749.621,427607.764,120
-7.3320773819425,54.9941507397259,BM 9.28,242798.651,416500.02,121
-5.53292997279215,54.4873945210029,BM 9.29,359922.382,362685.515,122
-5.53910275281251,54.6427370423162,BM 9.61,358917.005,379958.922,123
-5.72317182713184,54.254086047252,BM 9.63,348435.515,336305.506,124
-5.61476224472472,54.6745834165876,BM 9.73,353913.142,383334.524,125
-5.84541501279812,54.6335112080744,BM 9.83,339177.144,378282.209,126
-5.77889411640699,54.3656152799664,BM 9.83,344413.482,348601.621,127
-5.80827571974722,54.7164590656037,BM 9.84,341286.662,387588.062,128
-7.31601243272852,54.9892698961355,BM 9.97,243832.191,415966.604,129
-5.85172572911419,54.6273087386046,BM 10.64,338790.822,377579.422,130
-5.53688110887635,54.6389946152504,BM 10.81,359075.012,379547.468,131
-5.55540618931143,54.5379180540118,BM 10.98,358270.661,368257.203,132
-5.88434025772352,54.5885838605147,BM 11.01,336814.606,373205.586,133
-7.32298876310501,55.004015490162,BM 11.14,243369.725,417603.807,134
-5.81621908161551,54.2862208502124,BM 11.21,342261.607,339690.049,135
-5.9939730469573,54.9799672926917,BM 11.21,328481.629,416558.961,136
-5.47280545772735,54.4836094690572,BM 11.22,363832.964,362402.608,137
-7.17883100309474,55.0281353288155,BM 11.23,252562.564,420387.77,138
-5.63890060838585,54.3527518480274,BM 11.29,353558.997,347465.984,139
-6.70732305547975,55.1908002318766,BM 11.45,282379.212,438951.566,140
-6.70732305547975,55.1908002318766,BM 11.45,282379.212,438951.566,141
-5.73076550787615,54.3501331697855,BM 11.64,347596.667,346978.333,142
-7.25910610727809,55.0193823719182,BM 11.65,247439.336,419355.976,143
-5.95259945046065,54.5521537241244,BM 11.76,332520.764,369020.333,144
-5.95280189906671,54.5521561453862,BM 11.81,332507.659,369020.221,145
-5.81605453353884,54.7157529435127,BM 11.88,340787.91,387493.841,146
-5.65147388874244,54.6614010991718,BM 12.11,351594.516,381787.599,147
-7.52545223753439,54.8021706295214,BM 12.18,230566.705,395026.825,148
-6.79311879638374,55.167110484688,BM 12.53,276960.756,436216.468,149
-5.94421254871139,54.6002028884244,BM 12.53,332906.89,374383.857,150
-6.6043724904734,55.0513831755826,BM 12.7,289246.015,423558.248,151
-5.77071142202614,54.2544936555937,BM 12.83,345336.301,336251.933,152
